Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Pseudo_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,3.1398770166247076,21.523876404494384,0.21832023401943484,0.0,2.6938185024261476,54.717592597007744,85.93804693222046,85.93804693222046
2,1.9878619467274528,62.88623595505618,0.14553036561675287,0.0,1.6262016344070434,69.83333337306976,86.08138489723206,172.01943182945251
3,1.0731267081887534,75.59691011235955,0.15181676758809037,0.0,1.2736927700042724,75.54166674613953,86.28317785263062,258.30260968208313
4,0.8098400221781784,79.91573033707866,0.12737844829981246,0.0,1.1540492922067642,75.120370388031,86.84889698028564,345.1515066623688
5,0.6943235386037425,83.07584269662921,0.12102472317520152,0.0,1.1010773652791976,76.04166674613953,87.18569016456604,432.3371968269348
6,0.6328053390711881,84.05898876404494,0.1107995535215635,1.7052763278355425,1.2911040326952934,69.57407402992249,110.85500860214233,543.1922054290771
7,0.6201510446125202,84.375,0.12048464172174421,2.4415403843093455,1.79783196747303,50.819444447755814,116.3771116733551,659.5693171024323
8,0.607734895489189,83.60252808988764,0.12037215224896254,0.9346372763092599,1.945808814764023,43.02314814925194,107.93931579589844,767.5086328983307
9,0.5904771128062452,85.18258426966293,0.12881045428554663,1.436196996694368,2.705668865442276,25.0,113.55870580673218,881.0673387050629
10,0.5449985250506257,85.95505617977528,0.12895259579245963,0.5033922341620821,3.782331986427307,10.75,114.37726068496704,995.4445993900299
11,0.504139417890666,86.90308988764045,0.1540374346914586,0.3300086309233408,5.454243149757385,5.375,117.74268436431885,1113.1872837543488
12,0.471171455332235,87.60533707865169,0.12204220434755422,0.15006928694214713,5.76403883934021,4.875,117.971120595932,1231.1584043502808
13,0.4508226818582985,87.85112359550563,0.12403034561135795,0.11995219342996565,6.052831544876098,4.5,118.34777736663818,1349.506181716919
14,0.4228982173659828,88.48314606741573,0.11252959378147392,0.10877699978398474,6.413924865722656,4.125,118.12679481506348,1467.6329765319824
15,0.40541663938045,89.4311797752809,0.10827385232354818,0.0877402001008224,6.821418018341064,3.75,118.35333013534546,1585.9863066673279
16,0.4159912147213904,89.60674157303372,0.10802246031633923,0.08666431150409613,6.782186622619629,3.75,118.38714575767517,1704.373452425003
17,0.37287291435046077,89.95786516853933,0.10546019792640476,0.08063848534326874,7.1962573528289795,3.5000000000000004,118.31640028953552,1822.6898527145386
18,0.3399763626407497,90.8005617977528,0.10528287525927083,0.05798943003827936,7.157415027618408,3.5000000000000004,118.39583802223206,1941.0856907367706
19,0.3083405333749029,91.92415730337079,0.10909430107122726,0.0619984854933586,7.189006061553955,3.6249999999999996,118.33585810661316,2059.421548843384
20,0.3311602199512921,90.94101123595506,0.10423793007483644,0.05734949809070049,7.119171342849731,3.5000000000000004,118.37622928619385,2177.7977781295776
21,0.32297429844234765,90.58988764044943,0.08929560819033826,0.05434645281246539,7.321299133300781,3.5000000000000004,118.33823299407959,2296.136011123657
22,0.3342367745098773,91.57303370786516,0.09497392878689792,0.04655877500772476,7.653708019256592,3.5000000000000004,118.36684703826904,2414.5028581619263
23,0.3025732284118788,92.06460674157303,0.0736738419934605,0.07366883024322184,7.455111141204834,3.5000000000000004,118.3467025756836,2532.84956073761
24,0.2617506096872051,93.67977528089888,0.09186385488242246,0.04668075126710902,7.403624906539917,3.5000000000000004,118.3302903175354,2651.1798510551453
25,0.273313061658586,92.80196629213484,0.08540788734478227,0.049053037131016844,7.493481178283691,3.5000000000000004,118.3514666557312,2769.5313177108765
26,0.3037779326184412,92.16994382022472,0.08045758323723011,0.048174755930314575,7.803380861282348,3.5000000000000004,118.37940239906311,2887.9107201099396
