Epoch,Train_Loss,Train_Accuracy,Test_Loss,MMD_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,1.7418620438220795,62.23860804954272,0.7674491856992245,0.07202085785651474,82.745370388031,50.631258964538574,50.631258964538574
2,0.609776931867171,86.78344782818569,0.54848144646734,0.07956234625216281,85.58796310424805,48.77262735366821,99.40388631820679
3,0.45632787065559555,90.37531212474524,0.5351417491212487,0.08039900694000587,84.73611116409302,48.461491107940674,147.86537742614746
4,0.32624748335586173,94.22466708033272,0.45327673566062004,0.08185954040355897,86.29166674613953,49.83263969421387,197.69801712036133
5,0.2406003430402011,96.399032466867,0.48147831335663793,0.08201578343182467,84.23611116409302,47.027499198913574,244.7255163192749
6,0.20215820237174054,97.50052020790872,0.4611556658009067,0.08245413323466698,85.41666674613953,45.0702440738678,289.7957603931427
7,0.24730505182648477,97.00894717420086,0.5049320849846117,0.0837428779079673,83.1898148059845,44.99787497520447,334.79363536834717
8,0.19265318748781857,97.92837078651685,0.5193854111002293,0.0798568847808945,83.46296310424805,45.083651304244995,379.87728667259216
9,0.14663968268216826,98.90501458993118,0.4714379754842957,0.0815119289615181,84.61111116409302,44.98753619194031,424.86482286453247
10,0.14361792495683506,98.94012694948175,0.479111261817161,0.08299600433432654,83.98611116409302,45.012699365615845,469.8775222301483
11,0.13048343915031868,99.2626404494382,0.5232371281454107,0.0818924680352211,83.13425922393799,45.028257608413696,514.905779838562
12,0.12575623036356998,99.10918648323316,0.5502484057701076,0.08377325074391419,82.73611116409302,45.00745892524719,559.9132387638092
13,0.11500189843681757,99.25613818543681,0.4946191925178573,0.08276211177365164,84.61111116409302,45.020957231521606,604.9341959953308
14,0.11668585572379321,99.39658762363905,0.46585849469251117,0.08459101282478718,85.38425922393799,45.01714015007019,649.951336145401
15,0.1165690328465378,99.57865168539325,0.5465179461435764,0.08456153397479754,84.08796310424805,45.071314096450806,695.0226502418518
16,0.1072516309965946,99.60726178094242,0.5302119319835037,0.08330414774879981,83.25925922393799,45.07245182991028,740.0951020717621
17,0.10842450991700654,99.75421348314607,0.5135940926066541,0.08386768065811542,84.6898148059845,45.02593111991882,785.1210331916809
18,0.10454276122344595,99.68398876404494,0.5305142076767515,0.08470774554971898,83.58796310424805,45.07245349884033,830.1934866905212
19,0.10655466305207084,99.50842696629213,0.5248560549628746,0.0834811766830723,84.23611116409302,45.046438694000244,875.2399253845215
20,0.09651397059546009,99.89466292134831,0.5205385333891173,0.08425250615966454,85.11111116409302,45.05495762825012,920.2948830127716
21,0.0983214665706573,99.89466292134831,0.540586733275486,0.08457632057285042,84.1898148059845,44.99795627593994,965.2928392887115
22,0.10169105271885978,99.85955056179775,0.5180858270735189,0.08363766390620993,85.61111116409302,45.02851223945618,1010.3213515281677
23,0.09277291120202646,99.8244382022472,0.5178488957330409,0.07826154800445846,84.98611116409302,45.017481565475464,1055.3388330936432
24,0.09699046846774795,99.8179359382458,0.5138494135474321,0.08425128807345134,85.23611116409302,45.02405905723572,1100.362892150879
25,0.09898723014682698,99.75421348314607,0.5013928895285062,0.0841462526763423,85.88425922393799,45.01421236991882,1145.3771045207977
26,0.09849350751126498,99.8244382022472,0.5292305418763135,0.08441618570450986,85.48611116409302,44.964967250823975,1190.3420717716217
27,0.09804094172419825,99.8244382022472,0.5168648378098442,0.08410719187741869,85.13425922393799,44.995410680770874,1235.3374824523926
28,0.10248349717274712,99.5435393258427,0.5271959790342953,0.08411824347430401,85.63425922393799,45.02296447753906,1280.3604469299316
29,0.09508467117014466,99.89466292134831,0.5271308476879494,0.08416006069504813,85.25925922393799,45.06030249595642,1325.420749425888
30,0.09398112675761072,99.75421348314607,0.5065165923528547,0.0820863102510404,85.58796310424805,45.02692246437073,1370.4476718902588
31,0.09278381044399732,99.96488764044943,0.5171494156225527,0.08422015862685911,85.71296310424805,44.990885734558105,1415.438557624817
32,0.0957207546325458,99.75421348314607,0.5111961200551741,0.08388187631629826,85.33796310424805,45.01503825187683,1460.4535958766937
