Epoch,Train_Loss,Train_Accuracy,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,2.266682071685791,49.55555558204651,2.0145903752091225,55.58286516853933,7.320920705795288,7.320920705795288
2,0.37127375304698945,95.32870364189148,1.4857564084650425,64.50140449438202,7.115394830703735,14.436315536499023
3,0.10989987954497338,99.0,1.4504318316833358,64.50140449438202,7.152559757232666,21.58887529373169
4,0.05146640487015247,99.75,1.4226652736032612,65.66011235955057,7.2105712890625,28.79944658279419
5,0.038901671525090935,100.0,1.4869294489179268,64.85252808988764,7.241264581680298,36.04071116447449
6,0.025483007598668336,99.875,1.4922247496695165,64.71207865168539,7.240009307861328,43.280720472335815
7,0.021818567235022783,99.875,1.5082076252699737,65.34410112359551,7.265104293823242,50.54582476615906
8,0.022442280715331435,99.75,1.5084259265751232,65.8005617977528,7.266099214553833,57.81192398071289
9,0.020897624432109296,99.75,1.5502779537843268,64.95786516853933,7.271010398864746,65.08293437957764
10,0.021842436152510344,100.0,1.543666811652084,65.02808988764045,7.280653238296509,72.36358761787415
11,0.016821688571944833,100.0,1.5603027950182264,65.625,7.267585515975952,79.6311731338501
12,0.013491163095459342,100.0,1.620702022869726,64.32584269662921,7.2876927852630615,86.91886591911316
13,0.008985644965432584,100.0,1.6131572432219563,64.92275280898876,7.294371128082275,94.21323704719543
14,0.012351137271616608,99.875,1.6300153321288318,65.69522471910112,7.286799907684326,101.50003695487976
15,0.008084807035047561,100.0,1.6527800332726073,65.97612359550563,7.3193652629852295,108.81940221786499
16,0.01034263220615685,100.0,1.6661353069409897,65.27387640449437,7.320173025131226,116.13957524299622
17,0.013164904830045999,99.75,1.6613215898762699,65.13342696629213,7.314075231552124,123.45365047454834
18,0.007149614961817861,100.0,1.6703868655924778,65.66011235955057,7.293778657913208,130.74742913246155
19,0.012826124851126225,99.875,1.7287920859715578,65.55477528089888,7.3080689907073975,138.05549812316895
20,0.011654215732123703,99.75,1.8278615519540446,64.18539325842697,7.326870441436768,145.3823685646057
21,0.0062852553278207775,100.0,1.7612206270300856,64.25561797752809,7.322853326797485,152.7052218914032
22,0.007533699966734276,99.875,1.8013659349794426,64.29073033707866,7.315228462219238,160.02045035362244
23,0.005968311550095678,100.0,1.762073809052085,64.00983146067416,7.333107233047485,167.35355758666992
24,0.009446252810303122,99.72685194015503,1.717077704132116,64.71207865168539,7.322301864624023,174.67585945129395
25,0.006832241106312722,100.0,1.7645167759423448,64.64185393258427,7.306824207305908,181.98268365859985
26,0.005623549382435158,100.0,1.7944341703407005,64.46629213483146,7.317115306854248,189.2997989654541
27,0.005732347985031083,100.0,1.7886486442660223,64.57162921348315,7.343923330307007,196.6437222957611
28,0.012044503465294837,99.75,1.7141864904819915,64.74719101123596,7.324723243713379,203.9684455394745
29,0.021505107383127324,99.75,1.7547216451546346,65.20365168539325,7.353496313095093,211.32194185256958
30,0.005677923298208043,100.0,1.7592602483339588,65.27387640449437,7.329676866531372,218.65161871910095
31,0.001868408010341227,100.0,1.7714674830818653,64.9929775280899,7.337981462478638,225.9896001815796
32,0.00690549464256037,100.0,1.7807002719530962,65.06320224719101,7.318969011306763,233.30856919288635
33,0.002579137712600641,100.0,1.775142605950156,65.02808988764045,7.305692195892334,240.6142613887787
34,0.0027245285356184467,100.0,1.7756979257781373,65.06320224719101,7.33220911026001,247.9464704990387
35,0.003817892718652729,100.0,1.7747035483408489,65.06320224719101,7.3266777992248535,255.27314829826355
36,0.007373713033157401,99.875,1.7731831003885632,64.74719101123596,7.323699474334717,262.59684777259827
37,0.0011396808084100484,100.0,1.7735904845483654,64.67696629213484,7.335984706878662,269.93283247947693
38,0.002524575789575465,100.0,1.7803385197211141,64.60674157303372,7.318262815475464,277.2510952949524
39,0.0026370360731380062,100.0,1.7825416612172018,64.71207865168539,7.287007570266724,284.5381028652191
40,0.0016593814577208833,100.0,1.7846064574433114,64.60674157303372,7.299199819564819,291.83730268478394
41,0.005295149912999477,99.875,1.7880791659830557,64.67696629213484,7.3275251388549805,299.1648278236389
42,0.004235487095429562,99.875,1.8045480508884426,64.53651685393258,7.3386549949646,306.5034828186035
43,0.00255536854674574,100.0,1.8092612890733322,64.32584269662921,7.335106134414673,313.8385889530182
44,0.0030692874948726966,100.0,1.8115257179695496,64.50140449438202,7.311888694763184,321.1504776477814
45,0.0031585521216038613,100.0,1.8059577653956276,64.39606741573034,7.331003189086914,328.4814808368683
46,0.003824460890609771,100.0,1.8049246567717407,64.36095505617978,7.315484523773193,335.7969653606415
47,0.004318884774693288,100.0,1.8035983150691484,64.29073033707866,7.3053741455078125,343.1023395061493
48,0.004687840579426847,100.0,1.803926613760636,64.29073033707866,7.3229100704193115,350.4252495765686
49,0.004686175616807304,100.0,1.8040602489196684,64.29073033707866,7.309716463088989,357.7349660396576
50,0.0015457936085294932,100.0,1.8040758156933132,64.29073033707866,7.328719854354858,365.06368589401245
