Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Pseudo_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,3.40804460644722,8.463541697710752,0.2729247519746423,0.0,3.36174183481195,9.620786516853933,42.58250021934509,42.58250021934509
2,3.19728821516037,20.160590298473835,0.23875574208796024,0.0,3.23037887423226,18.785112359550563,42.79325723648071,85.3757574558258
3,2.955344021320343,33.3984375,0.22172030014917254,0.0,3.0906749655691423,27.17696629213483,43.22615122795105,128.60190868377686
4,2.675786390900612,46.83159738779068,0.1776047069579363,0.0,2.93810516930698,34.09410112359551,43.10750937461853,171.70941805839539
5,2.382824093103409,61.54513880610466,0.1901081632822752,0.0,2.7663477297579306,41.01123595505618,43.23078107833862,214.940199136734
6,2.0091706812381744,73.28559048473835,0.1891740160062909,0.0,2.568939946340711,47.752808988764045,55.0979642868042,270.0381634235382
7,1.6427829787135124,77.97309048473835,0.2108597713522613,0.0,2.3465463103873008,52.70365168539326,54.88466191291809,324.9228253364563
8,1.3382848612964153,83.44184048473835,0.17101385747082531,0.0,2.1314105887091563,57.30337078651685,54.705230474472046,379.62805581092834
9,1.0287785232067108,86.71875,0.18504934571683407,0.0,1.94367456603586,59.97191011235955,54.80940508842468,434.437460899353
10,0.822308573871851,90.71180559694767,0.1758209872059524,0.7801257967948914,1.7987156602438916,62.78089887640449,55.069154024124146,489.5066149234772
11,0.6749930828809738,92.46961809694767,0.19994056737050414,1.8405767679214478,1.7300743304946449,64.50140449438202,56.063196659088135,545.5698115825653
12,0.6214714385569096,94.3359375,0.16408828226849437,3.437682092189789,1.7248996954955411,64.67696629213484,56.9011013507843,602.4709129333496
13,0.6409022342413664,94.7265625,0.1922362786717713,1.9638900057179853,1.7041593667831314,64.71207865168539,56.65457797050476,659.1254909038544
14,0.5873864721506834,96.33246548473835,0.17492917086929083,2.1391941756010056,1.6785213953993294,63.76404494382022,56.63697361946106,715.7624645233154
15,0.5205946415662766,94.53125,0.17102076718583703,3.068086475133896,1.7126725816659714,58.74297752808989,57.61527442932129,773.3777389526367
16,0.6189235895872116,89.93055559694767,0.2038471563719213,2.105291343992576,1.7711250673184233,55.7935393258427,57.18150281906128,830.559241771698
17,0.5952215250581503,91.05902798473835,0.16034334199503064,1.4782895743846893,1.7068902331958995,58.60252808988764,56.77165365219116,887.3308954238892
18,0.49947937577962875,93.64149309694767,0.15855413163080812,1.8158379942178726,1.70089323081997,58.88342696629213,57.17784070968628,944.5087361335754
19,0.48473087325692177,95.35590298473835,0.18911171425133944,2.346002258360386,1.7384370980637798,57.33848314606742,57.99666118621826,1002.5053973197937
20,0.48879573680460453,93.09895820915699,0.163867284078151,1.9080656748265028,1.71665354022819,57.68960674157303,58.85016751289368,1061.3555648326874
21,0.47271996177732944,94.03211809694767,0.17673376575112343,1.523841343820095,1.7051786462242684,58.00561797752809,57.4849898815155,1118.8405547142029
22,0.4139846954494715,94.76996548473835,0.18968900199979544,2.129356419565738,1.6822943377695727,58.60252808988764,57.582279205322266,1176.4228339195251
23,0.41649151034653187,94.96527798473835,0.15909849340096116,1.9570831805467606,1.689428411173017,58.07584269662921,57.975478649139404,1234.3983125686646
24,0.4308922290802002,94.61805559694767,0.19444937724620104,2.545977119356394,1.7108283188570752,57.09269662921348,58.39917588233948,1292.797488451004
25,0.416206369176507,95.3125,0.17942608892917633,2.2174818702042103,1.6897805076971482,57.759831460674164,59.007184982299805,1351.8046734333038
26,0.3773923944681883,95.83333320915699,0.15993674914352596,2.1704672761261463,1.6941320398885213,57.30337078651685,59.653650999069214,1411.458324432373
27,0.3897588215768337,95.94184048473835,0.19270412670448422,2.25081074424088,1.710068383997076,56.77668539325843,59.63944387435913,1471.0977683067322
28,0.37903158366680145,96.875,0.1468810646329075,1.6836090185679495,1.7043749280692486,56.95224719101124,57.57711863517761,1528.6748869419098
29,0.37742158211767673,94.57465298473835,0.19666538760066032,2.7057103253901005,1.695947560868906,57.37359550561798,58.38223195075989,1587.0571188926697
30,0.3653829786926508,96.02864570915699,0.1584997265599668,2.2370515912771225,1.695034994837943,57.93539325842697,57.77920722961426,1644.836326122284
31,0.37206909619271755,95.5078125,0.15562794962897897,2.1867470256984234,1.6713830068540036,58.95365168539326,57.600186824798584,1702.4365129470825
32,0.3476141896098852,96.484375,0.15798946050927043,2.6558814980089664,1.6945541072427557,58.25140449438202,57.97304630279541,1760.409559249878
33,0.3575252518057823,95.3125,0.14952389197424054,2.274291779845953,1.7039091794678334,57.83005617977528,57.97106099128723,1818.3806202411652
34,0.3444067891687155,97.65625,0.1825871248729527,2.199634239077568,1.7089287293760964,57.54915730337079,57.583173990249634,1875.9637942314148
35,0.3633203823119402,96.6796875,0.15401686471886933,2.527686241082847,1.7057978159256195,57.51404494382022,57.96484899520874,1933.9286432266235
36,0.3320466857403517,96.6796875,0.1589961415156722,1.9389903768897057,1.6925427429796605,57.97050561797753,57.595611333847046,1991.5242545604706
37,0.3270276617258787,96.6796875,0.16070885374210775,1.847993366420269,1.6836484921782204,58.21629213483146,57.77852916717529,2049.302783727646
38,0.3031440945342183,98.09027798473835,0.16022736951708794,2.6228610575199127,1.6788599502839399,58.42696629213483,58.360373735427856,2107.6631574630737
39,0.3042269553989172,98.28559048473835,0.15471688495017588,2.2127099707722664,1.6762257335561046,58.56741573033708,57.79274296760559,2165.4559004306793
40,0.3425773838534951,98.2421875,0.15503580728545785,2.7195901945233345,1.6729622695888027,58.70786516853933,58.169169902801514,2223.625070333481
41,0.31624346133321524,96.875,0.16752951592206955,2.9087086766958237,1.6767734255683555,58.53230337078652,57.78252935409546,2281.4075996875763
42,0.3372062221169472,96.875,0.16204261500388384,2.5637800320982933,1.6788974139797554,58.46207865168539,57.98341703414917,2339.3910167217255
43,0.31493830401450396,97.0703125,0.1650823149830103,2.6649984419345856,1.6804563150312124,58.35674157303371,57.97734260559082,2397.3683593273163
44,0.33326672203838825,96.33246548473835,0.16098954807966948,3.045078821480274,1.678808726454049,58.49719101123596,57.77409768104553,2455.142457008362
45,0.3024263419210911,98.2421875,0.1611210680566728,3.0010819360613823,1.6795383514313216,58.42696629213483,58.39814114570618,2513.540598154068
46,0.3340417668223381,96.52777798473835,0.1807572697289288,1.8869359362870455,1.6795414242516742,58.39185393258427,58.14546537399292,2571.686063528061
47,0.32027187943458557,97.265625,0.15102189918980002,2.6226562783122063,1.6796876063172737,58.35674157303371,57.98081994056702,2629.666883468628
48,0.32578064501285553,97.8515625,0.14347757399082184,2.8322968035936356,1.6800690403815066,58.35674157303371,58.16889548301697,2687.835778951645
49,0.334328425116837,97.54774309694767,0.14909203327260911,3.1931258738040924,1.680203399296557,58.35674157303371,58.183083295822144,2746.018862247467
50,0.30815353710204363,97.65625,0.1802791003137827,2.653242513537407,1.6801415420650097,58.35674157303371,57.90908718109131,2803.9279494285583
