Epoch,Train_Loss,Train_Accuracy,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,1.4444857054714406,64.71207865168539,1.1119309075176715,68.379629611969,25.064122438430786,25.064122438430786
2,0.45903433969934676,88.86938202247191,0.9322821790352464,72.93055558204651,26.172410488128662,51.23653292655945
3,0.2279899682472931,94.55758426966293,0.915651217252016,74.84722232818604,26.305410623550415,77.54194355010986
4,0.15113744428485967,96.34831460674157,0.8130465183779597,78.0648148059845,26.395906448364258,103.93784999847412
5,0.08358831413801801,98.27949438202246,0.9193948503397406,76.93055558204651,26.4680073261261,130.40585732460022
6,0.0787657709570544,98.27949438202246,0.8175549698085525,76.47222232818604,26.495823860168457,156.90168118476868
7,0.05424944375866626,98.91151685393258,1.0396258064988069,73.55092597007751,26.4842746257782,183.38595581054688
8,0.054609289123373254,98.87640449438202,0.9432004182995297,75.995370388031,26.53481698036194,209.9207727909088
9,0.06534300905356728,98.70084269662921,1.0871182778198272,75.27777779102325,26.59003233909607,236.51080513000488
10,0.04996301204468427,98.94662921348315,1.0542942877509631,74.80092597007751,26.584630012512207,263.0954351425171
11,0.046872405957932885,98.77106741573034,1.1976296637766064,74.66666674613953,26.60716676712036,289.70260190963745
12,0.03263631979513029,99.19241573033707,1.3386520656896754,72.34722232818604,26.586596727371216,316.28919863700867
13,0.03308775232747731,99.12219101123596,1.163238199640764,73.40277779102325,26.707496881484985,342.99669551849365
14,0.057156088074284676,98.73595505617978,1.2216091852111277,72.1851851940155,26.6529483795166,369.64964389801025
15,0.03520232954899379,99.05196629213484,1.0963723678933457,74.94907402992249,24.17771077156067,393.8273546695709
16,0.02753877520902616,99.3679775280899,1.321388322226703,71.89351844787598,23.53081226348877,417.3581669330597
17,0.01652405032990409,99.61376404494382,1.1379186956537888,74.26851844787598,25.83120059967041,443.1893675327301
18,0.03216812445283763,99.3679775280899,1.2956849701493047,72.745370388031,26.647565126419067,469.83693265914917
19,0.028101123818313672,99.2626404494382,1.0904039832833223,76.495370388031,24.894670009613037,494.7316026687622
20,0.020755698812504206,99.50842696629213,1.1052148869307712,76.09722232818604,24.262508630752563,518.9941112995148
21,0.020706747842002975,99.47331460674157,1.300667910077609,72.79166674613953,23.415612936019897,542.4097242355347
22,0.039251029566565176,98.73595505617978,1.3520763230999,70.72222232818604,23.462884664535522,565.8726089000702
23,0.02473617967785849,99.2626404494382,1.079903852995485,74.370370388031,23.451871395111084,589.3244802951813
24,0.012942280337473461,99.8244382022472,1.312523712273687,73.82407402992249,23.459033727645874,612.7835140228271
25,0.010086137408343552,99.78932584269663,1.2326351176435129,74.01851844787598,23.401059865951538,636.1845738887787
26,0.00820361548695279,99.85955056179775,1.250958439161768,73.995370388031,23.42417573928833,659.608749628067
27,0.009221883559762369,99.78932584269663,1.12341523807263,75.71296310424805,23.425716400146484,683.0344660282135
28,0.008161516632195559,99.92977528089888,1.2686904140398838,73.71296310424805,23.407062292099,706.4415283203125
29,0.008938707571646417,99.89466292134831,1.2155544827866833,74.5648148059845,23.42297124862671,729.8644995689392
30,0.007532938686820724,99.89466292134831,1.2212877288041637,74.6898148059845,23.363908529281616,753.2284080982208
31,0.005563416225924628,99.92977528089888,1.1554670462245122,75.1898148059845,23.425089597702026,776.6534976959229
32,0.005020852940545543,100.0,1.201221974720247,75.1898148059845,23.473108768463135,800.126606464386
33,0.007513167163411259,99.89466292134831,1.248327392418869,74.8148148059845,23.410520792007446,823.5371272563934
34,0.005429589769866762,99.89466292134831,1.2651445914327633,73.1898148059845,23.38726830482483,846.9243955612183
35,0.0040929340115673785,100.0,1.3430353405629285,74.14351844787598,23.42273712158203,870.3471326828003
36,0.005403589668191947,99.96488764044943,1.282793964338489,75.0648148059845,23.423494815826416,893.7706274986267
37,0.006667979332965086,99.89466292134831,1.3067813845991623,73.9398148059845,23.43854522705078,917.2091727256775
38,0.007396022908612773,99.85955056179775,1.2967352899396791,74.41666674613953,23.46693181991577,940.6761045455933
39,0.005988207464019723,99.92977528089888,1.2537819303874858,74.4398148059845,23.45230722427368,964.128411769867
40,0.004281042489473998,99.92977528089888,1.2312238717020956,75.16666674613953,23.498894691467285,987.6273064613342
41,0.005732837135228743,99.92977528089888,1.2291296438418795,75.5648148059845,23.486267805099487,1011.1135742664337
42,0.004812121961559465,99.96488764044943,1.2309976123005617,75.04166674613953,23.445998907089233,1034.559573173523
43,0.003398606745914355,100.0,1.2338458152778913,75.16666674613953,23.370696306228638,1057.9302694797516
44,0.003835280152037576,99.96488764044943,1.2172999416117092,75.54166674613953,23.439985752105713,1081.3702552318573
45,0.0037703933689903187,100.0,1.2051480178069323,75.79166674613953,23.426817655563354,1104.7970728874207
46,0.0035489893576759438,100.0,1.2072149605012965,75.79166674613953,23.434433698654175,1128.2315065860748
47,0.0053757259010626226,99.92977528089888,1.207469667274272,76.04166674613953,23.371654987335205,1151.60316157341
48,0.00678660329397777,99.96488764044943,1.212970703341998,76.16666674613953,23.369271278381348,1174.9724328517914
49,0.003751187251703853,99.92977528089888,1.2128152429708279,76.16666674613953,23.398584127426147,1198.3710169792175
50,0.005095781822899553,99.89466292134831,1.2125696539063937,76.16666674613953,23.405946731567383,1221.776963710785
