Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Pseudo_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,3.0453965436206776,25.456460674157306,0.19487282964453267,0.0,2.6708546429872513,51.19357639923692,85.17565679550171,85.17565679550171
2,1.885024984231156,63.06179775280899,0.15880511357878033,0.0,1.5731077380478382,72.76475690305233,86.27571773529053,171.45137453079224
3,1.0457677747426408,76.05337078651685,0.1594197777298729,0.0,1.2307338658720255,76.43229179084301,86.84189009666443,258.29326462745667
4,0.8219816463716915,78.47612359550563,0.13739586161093764,0.0,1.0907836314290762,78.53732630610466,88.07898283004761,346.3722474575043
5,0.709706922260563,81.74157303370787,0.13412622125882112,0.0,1.02549440972507,80.79427070915699,87.57947397232056,433.95172142982483
6,0.6493855395846153,84.26966292134831,0.10751555186141742,1.7146336355905853,1.376818310469389,68.14236119389534,113.02790522575378,546.9796266555786
7,0.6077549956487805,84.79634831460675,0.1279380027246609,0.9824498945198367,1.6461116671562195,54.99131940305233,110.16354560852051,657.1431722640991
8,0.5390185361121143,86.51685393258427,0.11775270966666468,0.9516953753956249,1.781708274036646,46.46267369389534,110.36858534812927,767.5117576122284
9,0.5814666724606846,85.60393258426966,0.11909407042385486,1.1392895763614372,2.1339902952313423,37.06597222480923,111.7502019405365,879.2619595527649
10,0.5057214208868113,87.28932584269663,0.1097217904131734,1.459641594230459,2.4354160875082016,29.25347222480923,115.94797682762146,995.2099363803864
11,0.49991576892606326,85.77949438202246,0.10878192419918735,1.3850314119265656,2.575539693236351,27.734375,116.0927038192749,1111.3026401996613
12,0.4840918125563793,87.11376404494382,0.11543281217304509,1.3645707883694198,2.941031977534294,23.046875,117.46782040596008,1228.7704606056213
13,0.4500682767522469,88.37780898876404,0.1254662536921796,0.9094696204750956,4.168474808335304,11.1328125,119.9187376499176,1348.689198255539
14,0.44094991483045426,88.27247191011236,0.1207187320995197,0.3302776160116276,5.358980059623718,4.296875,119.16144585609436,1467.8506441116333
15,0.4077865198840586,88.86938202247191,0.12512314541453726,0.20288645965832003,6.315633445978165,2.34375,119.35040283203125,1587.2010469436646
16,0.38904207116097544,89.36095505617978,0.11537241165557605,0.13157535089033373,6.5446071326732635,2.34375,119.34940576553345,1706.550452709198
17,0.3749857514761807,90.30898876404494,0.1093361983389667,0.08694057390512375,6.781421214342117,2.1484375,119.18498587608337,1825.7354385852814
18,0.35467856236879997,90.41432584269663,0.10982682685671227,0.07144702338937962,6.678406327962875,2.1484375,119.53871083259583,1945.2741494178772
