Epoch,Train_Loss,Train_Accuracy,Test_Loss,MMD_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,3.115139663219452,31.25,2.916344597098533,0.04967062175273895,44.80337078651686,10.724507570266724,10.724507570266724
2,1.7687097303569317,89.10590298473835,2.114723778172825,0.050079476088285446,60.25280898876404,10.496649980545044,21.221157550811768
3,0.5967089347541332,96.6796875,1.476606420586618,0.05676375888288021,65.83567415730337,10.567725896835327,31.788883447647095
4,0.25575133971869946,99.0234375,1.3257311827011322,0.06365802697837353,66.78370786516854,12.896783351898193,44.68566679954529
5,0.16762153641320765,99.8046875,1.2975594349456636,0.06871187128126621,66.95926966292134,13.050549745559692,57.73621654510498
6,0.1492601535283029,99.8046875,1.2666334642955426,0.06709333881735802,68.08286516853933,13.05919098854065,70.79540753364563
7,0.12525673949858174,100.0,1.2549839575638932,0.07117039989680052,68.50421348314607,13.018444299697876,83.8138518333435
8,0.1233640774153173,99.4140625,1.2519824444577936,0.06799816153943539,68.39887640449437,13.052010297775269,96.86586213111877
9,0.11066230287542567,100.0,1.2469996567606256,0.06877420004457235,68.2935393258427,13.104785442352295,109.97064757347107
10,0.10172720171976835,100.0,1.2594145990154717,0.07062819134443998,68.0126404494382,13.059429407119751,123.03007698059082
11,0.10200236324453726,99.8046875,1.257697847117199,0.06883998867124319,68.36376404494382,13.134218215942383,136.1642951965332
12,0.09600100759416819,100.0,1.28388397542111,0.06750070676207542,68.46910112359551,13.00444746017456,149.16874265670776
13,0.09865576640004292,99.8046875,1.265333568991235,0.06909470818936825,68.50421348314607,13.024101495742798,162.19284415245056
14,0.08748931722948328,100.0,1.2623069136079108,0.06600948981940746,68.50421348314607,13.03110933303833,175.2239534854889
15,0.09654551386483945,100.0,1.2773374454275277,0.06645700708031654,68.96067415730337,12.994309663772583,188.21826314926147
16,0.10710047755856067,99.8046875,1.2970927831497086,0.06699325796216726,68.15308988764045,13.111734867095947,201.32999801635742
17,0.08986632507003378,99.8046875,1.3040248462825679,0.06673156935721636,68.36376404494382,13.148168563842773,214.4781665802002
18,0.08881911027128808,99.65277798473835,1.296151088697187,0.06836598832160234,68.67977528089888,13.116316080093384,227.59448266029358
19,0.07998165604658425,99.8046875,1.2951235004564685,0.06635239068418741,69.34691011235955,13.038496971130371,240.63297963142395
20,0.0882936042471556,100.0,1.299165836211001,0.06644714251160622,69.34691011235955,13.127192735671997,253.76017236709595
21,0.07598162836802658,100.0,1.3185707929052328,0.06653271336108446,68.67977528089888,13.065560340881348,266.8257327079773
22,0.08193256436788943,100.0,1.3372800470737929,0.0647325636819005,68.75,13.166491031646729,279.992223739624
23,0.08006298767577391,99.8046875,1.3412161416928754,0.0650073392316699,68.96067415730337,13.123290777206421,293.11551451683044
24,0.07579247595276684,100.0,1.3403589564134901,0.06427486427128315,69.03089887640449,13.039622783660889,306.15513730049133
25,0.077051234227838,100.0,1.3327574032787861,0.06391678657382727,68.82022471910112,13.113932609558105,319.26906991004944
26,0.08085868853959255,99.8046875,1.3225671191689339,0.06501611601561308,68.78511235955057,10.883455038070679,330.1525249481201
27,0.07570864158333279,100.0,1.3172310210471407,0.06583097763359547,68.9255617977528,12.977128744125366,343.1296536922455
28,0.07654406023357296,100.0,1.3204587930499503,0.06486253906041384,69.03089887640449,13.097432374954224,356.2270860671997
29,0.07213605941797141,100.0,1.3226536091710075,0.06387285515666008,69.31179775280899,13.034639120101929,369.26172518730164
30,0.07578006040421315,100.0,1.3310553043704019,0.06467009801417589,69.41713483146067,13.075429201126099,382.33715438842773
31,0.07166609760315623,100.0,1.3401411365759506,0.06375384330749512,69.55758426966293,12.96317434310913,395.30032873153687
32,0.06997281247458886,100.0,1.3460081242066755,0.06191939115524292,69.45224719101124,13.079859972000122,408.380188703537
33,0.07340821901743766,100.0,1.3464584533083306,0.06366478092968464,69.31179775280899,12.926141023635864,421.30632972717285
34,0.07275401803781278,100.0,1.354156663725048,0.0635864557698369,69.2064606741573,12.967094659805298,434.27342438697815
35,0.07303087572654476,100.0,1.3553663288148936,0.06302061583846807,68.99578651685393,12.926007509231567,447.1994318962097
36,0.073289558160468,100.0,1.3591894095114778,0.06401305925101042,69.10112359550563,13.01863169670105,460.21806359291077
37,0.07191082270583138,100.0,1.3578254342644234,0.06392914708703756,69.27668539325843,12.9024019241333,473.12046551704407
38,0.07251594063563971,100.0,1.3591901865379696,0.06153027340769768,69.2064606741573,13.02951455116272,486.1499800682068
39,0.07128397552878596,100.0,1.356908856242309,0.0647308574989438,69.41713483146067,12.944990634918213,499.094970703125
40,0.07299531367607415,100.0,1.3570125183990498,0.06452066171914339,69.4873595505618,12.993306159973145,512.0882768630981
41,0.07948799865698675,99.609375,1.358174831794805,0.06269283965229988,69.52247191011236,13.030632734298706,525.1189095973969
42,0.06932682197657414,100.0,1.3584340657787712,0.062045708298683167,69.45224719101124,12.18097472190857,537.2998843193054
43,0.07182395654672291,100.0,1.358809409725867,0.06275022495537996,69.45224719101124,13.012138605117798,550.3120229244232
44,0.07212387937761378,100.0,1.3583996486693117,0.06393027398735285,69.4873595505618,13.019931316375732,563.331954240799
45,0.07878778652229812,99.609375,1.3585324122811133,0.06488342583179474,69.45224719101124,12.97905421257019,576.3110084533691
46,0.07395787361747352,100.0,1.3589355831107732,0.06403411272913218,69.45224719101124,10.864079713821411,587.1750881671906
47,0.06985515418637078,100.0,1.3587174891713965,0.06306999083608389,69.45224719101124,10.766468048095703,597.9415562152863
