Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
38,0.006019283358296107,99.92977528089888,0.004254497380356901,2.2483859300613402,44.59259259700775,76.54472851753235,2736.3906013965607
39,0.004860011249547824,99.96488764044943,0.0028137491238983663,2.2971188402175904,43.944444447755814,76.77782917022705,2813.1684305667877
40,0.007080512524600196,99.89466292134831,0.00380253492203133,2.2893535900115967,41.86574077606201,76.41785955429077,2889.5862901210785
41,0.005236381779897702,99.92977528089888,0.0026085975146957078,2.246101129055023,44.38888889551163,76.87013173103333,2966.456421852112
42,0.004719047136282069,99.89466292134831,0.0047124040200573845,2.195226686000824,45.88888889551163,77.09869313240051,3043.5551149845123
43,0.004741216804933593,99.85955056179775,0.00475096579685577,2.2177746319770812,46.88888889551163,76.61438608169556,3120.169501066208
44,0.003380038259452254,99.96488764044943,0.0026785652617547203,2.235908577442169,46.38888889551163,76.38928270339966,3196.5587837696075
45,0.002610178889505804,99.96488764044943,0.004043622572220904,2.2496798777580262,44.38888889551163,76.89500641822815,3273.4537901878357
46,0.0032222559621094037,99.92977528089888,0.004802525644857708,2.2454139041900634,44.28703701496124,72.476247549057,3345.9300377368927
47,0.0019158414355257938,100.0,0.003484595854102184,2.258667929172516,43.11574077606201,70.1489486694336,3416.0789864063263
48,0.004063037878439094,99.89466292134831,0.0037649849552682108,2.275510883331299,42.63888889551163,69.94685769081116,3486.0258440971375
49,0.0020677689833698085,99.96488764044943,0.002348781140191543,2.2875262188911436,42.38888889551163,69.62479615211487,3555.6506402492523
50,0.005112828738214723,99.92977528089888,0.002212855376936286,2.267128975391388,43.5601851940155,73.33377528190613,3628.9844155311584
