Epoch,Train_Loss,Train_Accuracy,Test_Loss,MMD_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,3.1112067848443985,32.03125,2.4623750257492065,0.04598930478096008,74.17592597007751,11.176666259765625,11.176666259765625
2,1.7637426145374775,89.49652798473835,1.0423819887638093,0.04737870767712593,93.57870364189148,10.706335306167603,21.883001565933228
3,0.5919408276677132,97.0703125,0.3176058700680733,0.0518257450312376,97.875,10.797119855880737,32.680121421813965
4,0.24949671048671007,99.0234375,0.17851575195789338,0.055777840316295624,97.875,10.954807043075562,43.634928464889526
5,0.1590544180944562,99.8046875,0.13918525099754334,0.0581042617559433,98.0,10.959984540939331,54.59491300582886
6,0.13884838647209108,100.0,0.10986098904162646,0.05852676089853048,98.125,11.063593864440918,65.65850687026978
7,0.11484066996490583,100.0,0.09349750712513924,0.06092228554189205,98.375,11.101477146148682,76.75998401641846
8,0.11502336338162422,99.609375,0.0859741671383381,0.05979696474969387,98.5,11.09043574333191,87.85041975975037
9,0.10442193294875324,100.0,0.07960722690448165,0.0615049684420228,98.25,11.106592893600464,98.95701265335083
10,0.0937457142281346,100.0,0.0781662143394351,0.06268257740885019,98.125,11.123051166534424,110.08006381988525
11,0.09526529154391028,99.8046875,0.07092449622228741,0.06146281771361828,98.625,11.1213219165802,121.20138573646545
12,0.08852016273885965,100.0,0.0791432742588222,0.060543847270309925,98.25,11.100183725357056,132.3015694618225
13,0.0907995788147673,99.8046875,0.08227137849666179,0.06142746191471815,98.25,11.10129690170288,143.4028663635254
14,0.0822383610648103,100.0,0.07659303025342525,0.06092528905719519,98.375,11.119513034820557,154.52237939834595
15,0.09139318263623863,100.0,0.07327985400334,0.06261932291090488,98.5,11.132805109024048,165.65518450737
16,0.10035250277724117,99.8046875,0.07391339282505215,0.06218605302274227,98.25,11.11658501625061,176.7717695236206
17,0.08409189672966022,99.8046875,0.07402340398170054,0.06148597225546837,98.25,11.145477533340454,187.91724705696106
18,0.08077631623018533,99.65277798473835,0.07102121347561478,0.060989003628492355,98.25,11.214937210083008,199.13218426704407
19,0.0756812404433731,99.8046875,0.06813437416218221,0.0623619994148612,98.375,11.197726011276245,210.3299102783203
20,0.0838453148608096,100.0,0.06608732585795224,0.062299774028360844,98.25,11.219076156616211,221.54898643493652
21,0.07294243712385651,100.0,0.06690853992011397,0.06399764213711023,98.25,11.258108615875244,232.80709505081177
22,0.08030658659117762,100.0,0.06610709023661912,0.0633160313591361,98.25,11.169595718383789,243.97669076919556
23,0.07748616096796468,99.8046875,0.06674151770770549,0.06355225760489702,98.375,11.216653108596802,255.19334387779236
24,0.07239140271849465,100.0,0.06826366084627807,0.061416721902787685,98.375,11.511309623718262,266.7046535015106
25,0.07226666872156784,100.0,0.06528556974604725,0.06042058113962412,98.5,13.740246534347534,280.44490003585815
26,0.0769095062132692,100.0,0.06378008768893778,0.061950914561748505,98.375,13.76366114616394,294.2085611820221
27,0.07109470886643976,100.0,0.05863972766324878,0.06205740291625261,98.375,13.711204767227173,307.91976594924927
28,0.07326693050708855,100.0,0.05881924767978489,0.06240555690601468,98.375,13.751351356506348,321.6711173057556
29,0.07007235923083499,100.0,0.06010588320437819,0.06227116100490093,98.375,13.769118547439575,335.4402358531952
30,0.074338042679301,100.0,0.06101867374498397,0.06388962548226118,98.625,13.756371021270752,349.19660687446594
31,0.06855490617454052,100.0,0.06308891551103443,0.061701615806669,98.625,13.775571584701538,362.9721784591675
32,0.06962923864921322,100.0,0.06350441089831292,0.061682164669036865,98.375,13.667017698287964,376.63919615745544
33,0.07207666471367702,100.0,0.06394225897733122,0.062386519741266966,98.625,13.676281452178955,390.3154776096344
34,0.0719424320559483,100.0,0.06441994599997997,0.06319812405854464,98.625,13.653406620025635,403.96888422966003
35,0.07117020072473679,100.0,0.06342536020092666,0.061455929186195135,98.5,13.681261539459229,417.65014576911926
36,0.07191334686649498,100.0,0.06359889877494425,0.06309674074873328,98.75,13.721271753311157,431.3714175224304
37,0.07005013603338739,100.0,0.06284027409274132,0.0628754566423595,98.75,13.700532674789429,445.07195019721985
38,0.07422596394462744,100.0,0.06194767641602084,0.06431477004662156,98.625,13.751004219055176,458.822954416275
39,0.06897084318916313,100.0,0.061292295586317776,0.06284677982330322,98.5,13.685012340545654,472.5079667568207
40,0.07239733851747587,100.0,0.061004435226786884,0.06422370159998536,98.625,13.687671899795532,486.1956386566162
41,0.08024756728991633,99.8046875,0.061145319750066845,0.06377614010125399,98.625,13.714085578918457,499.90972423553467
42,0.06954226618108805,100.0,0.06147161569679156,0.06283674715086818,98.5,13.686534643173218,513.5962588787079
43,0.07113902620403678,100.0,0.06168083284283057,0.06261597294360399,98.5,13.723042726516724,527.3193016052246
44,0.07010506360529689,100.0,0.06156260785181075,0.0622581229545176,98.5,13.704926013946533,541.0242276191711
45,0.0782970716827549,99.609375,0.06162268553627655,0.0651126503944397,98.5,13.66076922416687,554.684996843338
46,0.07158472772425739,100.0,0.06184460788266733,0.06218952173367143,98.5,13.733231782913208,568.4182286262512
47,0.06777130116824992,100.0,0.06192914405371994,0.0614016754552722,98.5,13.701983451843262,582.1202120780945
48,0.0697545864386484,100.0,0.06193441069219261,0.06345262750983238,98.5,13.707562685012817,595.8277747631073
49,0.07542938179540215,100.0,0.061947103659622374,0.06403461517766118,98.5,13.713327407836914,609.5411021709442
50,0.06970278295193566,100.0,0.06194824016885832,0.0637892852537334,98.5,13.699602842330933,623.2407050132751
