Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Pseudo_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,3.094222709034266,24.43820224719101,0.1985810435052668,0.0,2.5839868783950806,61.9140625,84.86363554000854,84.86363554000854
2,1.9032457839237171,65.8005617977528,0.16170032154977992,0.0,1.419362336397171,76.47569440305233,85.51016283035278,170.37379837036133
3,1.0622596968425793,74.33286516853933,0.14890556690398227,0.0,1.003291517496109,82.35677070915699,85.86707901954651,256.24087738990784
4,0.7891228594137042,80.72331460674157,0.13487370178270874,0.0,0.8678129008039832,84.70052070915699,86.0795247554779,342.32040214538574
5,0.6751948675726739,83.28651685393258,0.12537222311654117,0.0,0.8249811865389347,83.91927070915699,86.27506613731384,428.5954682826996
6,0.6540128996784098,84.48033707865169,0.11329746677466992,1.4651883158707217,0.9173520631156862,81.33680559694767,108.56623673439026,537.1617050170898
7,0.6411562099885405,83.11095505617978,0.1076801579571172,1.7172922361432836,1.1184538383968174,72.22222238779068,110.71732497215271,647.8790299892426
8,0.5727353041593948,85.46348314606742,0.14786882300892573,1.2012068686923116,1.2160788890905678,66.51475690305233,110.80864596366882,758.6876759529114
9,0.5746311232280196,83.7429775280899,0.1423736256076379,1.5640184373668071,1.5012372471392155,52.40885419771075,116.33526539802551,875.0229413509369
10,0.5251868679031227,86.44662921348315,0.14041308204779465,0.6688607431519149,1.6740420032292604,45.76822919771075,112.75550675392151,987.7784481048584
11,0.5070040319742781,86.62219101123596,0.14128073505806119,0.48168895581967375,2.220656633377075,29.83940972480923,117.33560538291931,1105.1140534877777
12,0.45426229609364877,87.25421348314607,0.1456068235585529,0.17410514541388897,2.2833357583731413,29.64409722480923,117.58181595802307,1222.6958694458008
13,0.4488497230778919,87.21910112359551,0.1123315631673577,0.13282705483476767,2.41256295517087,27.5390625,117.7568838596344,1340.4527533054352
14,0.42665344978986164,88.44803370786516,0.10620607975661085,0.11966902735444267,2.6346744559705257,25.390625,117.92072653770447,1458.3734798431396
15,0.39271827082390365,89.11516853932584,0.1120940191943324,0.08520155031694455,2.5422142762690783,26.5625,117.9718451499939,1576.3453249931335
16,0.36238080438938036,91.18679775280899,0.120253058548054,0.07567250079820666,2.812793254852295,23.4375,117.95223188400269,1694.2975568771362
17,0.3580884546711204,90.41432584269663,0.09274243910828334,0.06748709080510595,2.701792199164629,24.609375,117.97832489013672,1812.275881767273
18,0.3354410720005464,91.22191011235955,0.0885281153023243,0.08587912342437867,2.5970478393137455,25.1953125,117.94480228424072,1930.2206840515137
19,0.3397391158538044,90.87078651685393,0.09136291710513361,0.055313872905929436,2.5604154355823994,25.78125,117.95978569984436,2048.180469751358
20,0.3363266802403364,89.71207865168539,0.08819489706349506,0.054863695097103544,2.6344411075115204,25.0,117.96711444854736,2166.1475841999054
21,0.3107836516887954,91.67837078651685,0.09504323779197221,0.08234569777765971,2.733516350388527,23.4375,118.13089108467102,2284.2784752845764
22,0.3049612511577231,91.95926966292134,0.09496675498699875,0.06103235420383764,2.671289451420307,25.390625,118.17211031913757,2402.450585603714
23,0.2895310717436035,92.2752808988764,0.09583367043164338,0.06263452302664518,2.8433415852487087,22.65625,118.33453369140625,2520.7851192951202
24,0.2716546597971654,92.76685393258427,0.09006248807974077,0.04354216020261304,2.8579136691987514,23.4375,118.14632606506348,2638.9314453601837
25,0.27209347963667985,92.87219101123596,0.0832131663232707,0.040021343742696086,2.829357262700796,23.046875,118.164067029953,2757.0955123901367
26,0.2526371366974866,93.22331460674157,0.09090091294368331,0.04240430531541953,2.905507441610098,22.0703125,118.14448523521423,2875.239997625351
27,0.2699859285455071,93.08286516853933,0.07755668444579907,0.040279668253543004,2.9449335671961308,22.265625,118.18029713630676,2993.4202947616577
28,0.27331432490871194,91.64325842696628,0.09264188925369402,0.039638872823437275,3.031923044472933,20.8984375,118.14213252067566,3111.5624272823334
29,0.24335304766192278,93.15308988764045,0.0779645038203577,0.048628761244707566,3.0434899516403675,20.703125,118.3351514339447,3229.897578716278
30,0.2320498888579647,94.03089887640449,0.08211336835297976,0.02956604025211562,3.0624568350613117,20.8984375,118.37211275100708,3348.269691467285
31,0.22342819507034978,94.73314606741573,0.07422131651572966,0.0348766494040074,2.9230090901255608,22.265625,118.16764640808105,3466.437337875366
32,0.23744574395782417,93.67977528089888,0.08239859970432989,0.03279916079861395,2.942436672747135,21.6796875,118.13625454902649,3584.5735924243927
33,0.22174730666735198,93.99578651685393,0.07011207373122151,0.028408263569300093,2.957362685352564,21.875,118.35147786140442,3702.925070285797
34,0.22433603487992554,94.10112359550563,0.07292665392578987,0.03081831382587552,2.978267252445221,21.6796875,118.35221076011658,3821.2772810459137
35,0.22169189423053223,93.99578651685393,0.08936227539951881,0.03108479245827439,2.9276498556137085,22.265625,118.35018014907837,3939.627461194992
36,0.21601745285344928,93.46910112359551,0.08095543980179878,0.041802736763120366,2.9334468841552734,21.875,118.36375498771667,4057.9912161827087
