Epoch,Train_CLS_Loss,Train_SAC_Loss,Test_Accuracy,Test_Loss,Conf_Threshold,Learning_Rate,Epoch_Time_s,Cumulative_Time_s
1,2.3907844594546726,0.05472662794042607,56.94000709975151,2.1488364276576175,0.0,5e-05,71.59038782119751,71.59038782119751
2,0.27925430177425853,0.22594514565200222,72.45296414625489,1.2811049459302155,0.12,4.995066821070679e-05,68.89860606193542,140.48899388313293
3,0.0394030097225795,0.2367989490835034,72.77245296414625,1.2015281420827206,0.24,4.980286753286195e-05,68.79461169242859,209.28360557556152
4,0.016700732298385427,0.2218840095613684,75.89634362797302,1.1034424071421183,0.36,4.955718126821722e-05,68.37153148651123,277.65513706207275
5,0.01657652687186337,0.16537192570311682,74.36989705360313,1.0729323575236325,0.48,4.9214579028215776e-05,68.3649046421051,346.02004170417786
6,0.01225016232370874,0.13602327148677135,71.35250266240682,1.213711255417458,0.6,4.877641290737884e-05,67.98461532592773,414.0046570301056
7,0.010151779260106233,0.13567218678642293,74.01490947816826,1.1798022221463094,0.6447213595499958,4.8244412147206284e-05,68.14675498008728,482.15141201019287
8,0.012546810055417674,0.11895836197904178,76.32232871849486,1.1811083821138488,0.6632455532033675,4.762067631165049e-05,67.97280049324036,550.1242125034332
9,0.008565544861140756,0.094940870677178,75.96734114306,1.287413849512123,0.6774596669241483,4.6907667001096584e-05,68.35252285003662,618.4767353534698
10,0.009233307219300496,0.11295639188504036,72.38196663116791,1.3173140328733308,0.6894427190999916,4.610819813755037e-05,68.1399667263031,686.616702079773
11,0.0074346443277080445,0.08968469491038396,73.97941072062478,1.3809087469251065,0.7,4.5225424859373677e-05,68.21600914001465,754.8327112197876
12,0.004560257195333513,0.08043654945355896,76.00283990060348,1.2640455529329861,0.7095445115010333,4.426283106939472e-05,69.63516449928284,824.4678757190704
13,0.005990489819015813,0.088546227454683,75.32836350727725,1.3905894243859522,0.7183215956619924,4.322421568553528e-05,69.55234551429749,894.0202212333679
14,0.005245419845165571,0.07424047294700024,73.80191693290735,1.3724168665636571,0.7264911064067352,4.211367764821721e-05,68.09099125862122,962.1112124919891
15,0.010978938208664862,0.08793439498475315,70.32303869364573,1.7740922947275277,0.7341640786499873,4.0935599743717234e-05,69.1121256351471,1031.2233381271362
16,0.0044482651092967364,0.05061088108970803,70.03904863329784,1.7291449908613383,0.7414213562373095,3.969463130731183e-05,69.14270210266113,1100.3660402297974
17,0.00431202991024534,0.06589192045586449,68.58359957401491,1.7855187717824845,0.7483239697419133,3.839566987447491e-05,69.12984895706177,1169.4958891868591
18,0.002661479182650658,0.05691290215342021,68.93858714944977,1.9868770409617138,0.7549193338482967,3.7043841852542874e-05,69.34966516494751,1238.8455543518066
19,0.0039293030241257226,0.059732015667559236,68.90308839190628,2.0367602318468423,0.761245154965971,3.564448228912681e-05,69.64821410179138,1308.493768453598
20,0.004447446393599848,0.06585654801670082,69.8615548455804,1.8812819374425962,0.7673320053068151,3.420311381711694e-05,69.50923156738281,1378.0030000209808
21,0.004125262743066426,0.03913572133632795,69.43556975505857,1.931743406154785,0.7732050807568878,3.272542485937368e-05,69.62150263786316,1447.624502658844
22,0.005608609815755365,0.045595970156849644,69.54206602768903,1.8782637937508766,0.7788854381999832,3.121724717912136e-05,69.21335339546204,1516.837856054306
23,0.004080507927752404,0.049673497315724284,66.34717784877529,1.8652990440611785,0.7843908891458578,2.9684532864643112e-05,68.5697717666626,1585.4076278209686
