Epoch,Train_CLS_Loss,Train_SAC_Loss,Test_Accuracy,Test_Loss,Conf_Threshold,Learning_Rate,Epoch_Time_s,Cumulative_Time_s
1,2.3907844594546726,0.05472662794042607,56.94000709975151,2.1488364276576175,0.0,5e-05,70.41999244689941,70.41999244689941
2,0.27925430177425853,0.22594514565200222,72.45296414625489,1.2811049459302155,0.12,4.995066821070679e-05,68.73938536643982,139.15937781333923
3,0.0394030097225795,0.2367989490835034,72.77245296414625,1.2015281420827206,0.24,4.980286753286195e-05,68.82286643981934,207.98224425315857
4,0.016700732298385427,0.2218840095613684,75.89634362797302,1.1034424071421183,0.36,4.955718126821722e-05,68.34611105918884,276.3283553123474
5,0.01657652687186337,0.16537192570311682,74.36989705360313,1.0729323575236325,0.48,4.9214579028215776e-05,68.03665614128113,344.36501145362854
6,0.01225016232370874,0.13602327148677135,71.35250266240682,1.213711255417458,0.6,4.877641290737884e-05,67.90217590332031,412.26718735694885
7,0.010151779260106233,0.13567218678642293,74.01490947816826,1.1798022221463094,0.6447213595499958,4.8244412147206284e-05,67.58015155792236,479.8473389148712
8,0.012546810055417674,0.11895836197904178,76.32232871849486,1.1811083821138488,0.6632455532033675,4.762067631165049e-05,67.60193037986755,547.4492692947388
9,0.008565544861140756,0.094940870677178,75.96734114306,1.287413849512123,0.6774596669241483,4.6907667001096584e-05,68.36815190315247,615.8174211978912
10,0.009233307219300496,0.11295639188504036,72.38196663116791,1.3173140328733308,0.6894427190999916,4.610819813755037e-05,68.18701195716858,684.0044331550598
11,0.0074346443277080445,0.08968469491038396,73.97941072062478,1.3809087469251065,0.7,4.5225424859373677e-05,68.24502325057983,752.2494564056396
12,0.004560257195333513,0.08043654945355896,76.00283990060348,1.2640455529329861,0.7095445115010333,4.426283106939472e-05,68.80853962898254,821.0579960346222
13,0.005990489819015813,0.088546227454683,75.32836350727725,1.3905894243859522,0.7183215956619924,4.322421568553528e-05,68.75610566139221,889.8141016960144
14,0.005245419845165571,0.07424047294700024,73.80191693290735,1.3724168665636571,0.7264911064067352,4.211367764821721e-05,68.18160390853882,957.9957056045532
15,0.010978938208664862,0.08793439498475315,70.32303869364573,1.7740922947275277,0.7341640786499873,4.0935599743717234e-05,69.16085028648376,1027.156555891037
16,0.0044482651092967364,0.05061088108970803,70.03904863329784,1.7291449908613383,0.7414213562373095,3.969463130731183e-05,68.90706467628479,1096.0636205673218
17,0.00431202991024534,0.06589192045586449,68.58359957401491,1.7855187717824845,0.7483239697419133,3.839566987447491e-05,68.5767605304718,1164.6403810977936
18,0.002661479182650658,0.05691290215342021,68.93858714944977,1.9868770409617138,0.7549193338482967,3.7043841852542874e-05,69.17034697532654,1233.8107280731201
19,0.0039293030241257226,0.059732015667559236,68.90308839190628,2.0367602318468423,0.761245154965971,3.564448228912681e-05,69.18693351745605,1302.9976615905762
20,0.004447446393599848,0.06585654801670082,69.8615548455804,1.8812819374425962,0.7673320053068151,3.420311381711694e-05,68.94861841201782,1371.946280002594
21,0.004125262743066426,0.03913572133632795,69.43556975505857,1.931743406154785,0.7732050807568878,3.272542485937368e-05,69.0584282875061,1441.0047082901
22,0.005608609815755365,0.045595970156849644,69.54206602768903,1.8782637937508766,0.7788854381999832,3.121724717912136e-05,68.56796431541443,1509.5726726055145
23,0.004080507927752404,0.049673497315724284,66.34717784877529,1.8652990440611785,0.7843908891458578,2.9684532864643112e-05,67.98688626289368,1577.5595588684082
24,0.002690140025485877,0.051516037510365854,67.76712815051474,1.824041545980723,0.7897366596101028,2.8133330839107605e-05,68.53865170478821,1646.0982105731964
25,0.0015373516807627237,0.046692726078766345,69.613063542776,1.8451623308392093,0.7949358868961793,2.6569762988232828e-05,68.5875391960144,1714.6857497692108
26,0.0015500535183510153,0.03092029192770014,69.8615548455804,1.8380257845161538,0.8,2.499999999999999e-05,68.9368028640747,1783.6225526332855
27,0.0010825652983728607,0.0293351582213476,70.32303869364573,1.8502164318328718,0.804939015319192,2.3430237011767157e-05,68.94684481620789,1852.5693974494934
28,0.002303794285933468,0.0374846221565516,70.3585374511892,1.7433221871590723,0.8097617696340302,2.1866669160892387e-05,68.98319172859192,1921.5525891780853
29,0.001501907433539971,0.023687827790498127,69.18707845225417,1.836984553405427,0.8144761058952722,2.0315467135356877e-05,68.98668813705444,1990.5392773151398
30,0.0010099513586895655,0.03683533993720704,69.29357472488464,1.9118152811553062,0.8190890230020664,1.878275282087862e-05,68.77824521064758,2059.3175225257874
31,0.0007193686065800982,0.033368758503252605,68.83209087681931,1.8947408304969129,0.823606797749979,1.7274575140626315e-05,68.80794286727905,2128.1254653930664
32,0.0007134033851111688,0.028952456716143965,67.30564430244941,1.9451741494433965,0.8280350850198276,1.5796886182883053e-05,68.98273921012878,2197.108204603195
33,0.0013056559852272157,0.02432976397020476,67.55413560525382,1.9364833590209696,0.832379000772445,1.4355517710873178e-05,69.20180916786194,2266.310013771057
34,0.0006875290496189299,0.025853810727368205,68.22861199858005,1.854499902094474,0.8366431913239847,1.295615814745711e-05,68.53810238838196,2334.848116159439
35,0.0008229175393947172,0.023467568062930082,67.80262690805822,1.8696600816196234,0.8408318915758459,1.1604330125525074e-05,68.77162456512451,2403.6197407245636
36,0.000690814505012858,0.017253201989438003,67.66063187788427,1.9062892311842705,0.8449489742783178,1.030536869268817e-05,68.99186587333679,2472.6116065979004
37,0.0009389714292150789,0.009340176225772925,67.48313809016685,1.8852753887151708,0.8489979919597747,9.064400256282752e-06,69.16963839530945,2541.78124499321
38,0.0009429421363759558,0.012502682751652842,67.69613063542776,1.9050096253346764,0.8529822128134703,7.886322351782778e-06,68.77768087387085,2610.5589258670807
39,0.0006681869019711466,0.014595982585368412,67.62513312034079,1.854555931802833,0.8569046515733025,6.775784314464713e-06,68.5878655910492,2679.14679145813
40,0.001062523181923209,0.014096169970093332,67.66063187788427,1.8893583847806192,0.8607680962081059,5.737168930605268e-06,68.54892373085022,2747.69571518898
41,0.0008112629896329184,0.010364967369835595,67.87362442314519,1.8441794818838368,0.8645751311064591,4.774575140626313e-06,68.19495153427124,2815.8906667232513
42,0.0007397582673120826,0.01433214291512054,67.80262690805822,1.8303855020148132,0.8683281572999748,3.891801862449626e-06,68.4032416343689,2884.2939083576202
43,0.0007299589235525654,0.012102648630092035,67.90912318068868,1.82842521334249,0.8720294101747089,3.0923329989034086e-06,68.37327480316162,2952.667183160782
44,0.00096439889825795,0.014178439487741158,67.98012069577565,1.8362344766436387,0.8756809750418044,2.379323688349515e-06,68.3565981388092,3021.023781299591
45,0.0007770118727978338,0.014178094696443605,67.90912318068868,1.8403305180258502,0.8792848008753789,1.7555878527937151e-06,68.3721694946289,3089.39595079422
46,0.0009016784772809063,0.020133339272507905,67.87362442314519,1.8369774348239396,0.882842712474619,1.2235870926211608e-06,68.36092066764832,3157.7568714618683
47,0.0007764716167596872,0.012456076295704258,67.98012069577565,1.8414010085815158,0.886356421265527,7.854209717842252e-07,67.77882385253906,3225.5356953144073
48,0.0009584874290395623,0.014261166218250078,67.94462193823216,1.8408878394308428,0.8898275349237887,4.428187317827816e-07,68.1721625328064,3293.7078578472137
49,0.0008404113492472287,0.008028826657302526,67.90912318068868,1.840369220981353,0.8932575659723037,1.971324671380557e-07,68.38109111785889,3362.0889489650726
50,0.0007809367843390424,0.01331731609819571,67.90912318068868,1.8403853748104615,0.8966479394838265,4.9331789293210987e-08,67.58335161209106,3429.6723005771637
