Epoch,Train_CLS_Loss,Train_SAC_Loss,Test_Accuracy,Test_Loss,Conf_Threshold,Epoch_Time_s,Cumulative_Time_s
1,2.7738515456517536,0.0,33.97231096911608,2.7149563404951205,0.8,40.969846963882446,40.969846963882446
2,0.7710688134034475,0.05069540192683538,52.07667731629393,2.0336161925551597,0.8051724137931034,40.36796164512634,81.33780860900879
3,0.20234147906303407,0.053840439518292746,53.85161519346823,1.9636288372318396,0.810344827586207,40.11117672920227,121.44898533821106
4,0.12785735030968984,0.022762465476989745,51.33120340788072,2.004586699303616,0.8155172413793104,39.95180368423462,161.40078902244568
5,0.06765692469974359,0.13774829904238384,48.242811501597444,2.381676689962323,0.8206896551724139,40.41769456863403,201.8184835910797
6,0.06936034572621187,0.07171495755513509,51.33120340788072,2.293868488810036,0.8258620689655173,39.88352012634277,241.70200371742249
7,0.0571836115171512,0.0,51.26020589279375,2.2620114228698647,0.8310344827586207,39.990041732788086,281.69204545021057
8,0.058832105497519174,0.057765856633583704,50.053248136315226,2.3551221088077243,0.8362068965517242,40.16806936264038,321.86011481285095
9,0.04591749291867018,0.046221407254536946,53.283635072772455,2.1488377190707775,0.8413793103448276,39.98516392707825,361.8452787399292
10,0.05356977259119352,0.0,51.43769968051118,2.2532416930359402,0.846551724137931,39.787264347076416,401.6325430870056
11,0.02882385943084955,0.03728868961334229,51.01171458998935,2.3211153183090554,0.8517241379310345,39.867504596710205,441.5000476837158
12,0.03387740751107534,0.0,50.1242456514022,2.3217266590407726,0.8568965517241379,39.572168827056885,481.0722165107727
13,0.022557368222624063,0.0,49.52076677316294,2.313462610994832,0.8620689655172414,39.7713680267334,520.8435845375061
14,0.012178207887336612,0.0045929526289304095,49.98225062122826,2.2779156170534285,0.8672413793103448,40.694772243499756,561.5383567810059
15,0.010623727971687914,0.0,51.54419595314164,2.202702308638712,0.8724137931034482,41.7072069644928,603.2455637454987
16,0.08652750441494088,0.1287044922510783,47.852325168619096,2.4349683027588918,0.8775862068965518,41.12153196334839,644.367095708847
17,0.038699555583298205,0.041842736800511676,51.579694710685125,2.075593243154247,0.8827586206896552,40.524686098098755,684.8917818069458
18,0.058671646875639756,0.13482403755187988,44.799432019879305,2.4008572108290167,0.8879310344827586,39.980955839157104,724.8727376461029
19,0.015891105278084676,0.0,44.83493077742279,2.3072977186588757,0.8931034482758621,39.965766191482544,764.8385038375854
20,0.029180539616694052,0.04942839741706848,44.08945686900959,2.369658734021562,0.8982758620689655,39.99344205856323,804.8319458961487
21,0.021670218231156467,0.0,48.242811501597444,2.2420059455914445,0.903448275862069,39.667935371398926,844.4998812675476
22,0.010307494807057083,0.0,49.201277955271564,2.1667078304826544,0.9086206896551724,39.577000856399536,884.0768821239471
23,0.011730595926443736,0.05369970003763835,40.7525736599219,2.595739491869894,0.9137931034482758,39.98259234428406,924.0594744682312
24,0.021033331379294397,0.0,42.705005324813634,2.512352899219213,0.9189655172413793,40.0007050037384,964.0601794719696
25,0.011646242983018359,0.0,44.37344692935747,2.366941324110781,0.9241379310344827,39.959821462631226,1004.0200009346008
26,0.016141132994865377,0.0,45.22541711040114,2.2856467044755315,0.9293103448275861,40.073564529418945,1044.0935654640198
27,0.0062663411954417825,0.0,45.54490592829251,2.2328962455974537,0.9344827586206896,39.86474919319153,1083.9583146572113
28,0.027862992075582346,0.04919899304707845,43.87646432374867,2.371842129176922,0.939655172413793,39.57145428657532,1123.5297689437866
29,0.016575068654492497,0.0688954750696818,41.462548810791624,2.5301447115587385,0.9448275862068966,38.98054814338684,1162.5103170871735
30,0.03206294750173887,0.0,38.4806531771388,2.6144045363651234,0.95,39.190075397491455,1201.700392484665
