Epoch,Train_CLS_Loss,Train_SAC_Loss,Test_Accuracy,Test_Loss,Conf_Threshold,Learning_Rate,Epoch_Time_s,Cumulative_Time_s
1,2.949398420294937,0.047099383471875776,60.62893081761006,2.0768486893177034,0.0,5e-05,62.795029401779175,62.795029401779175
2,1.086932215763598,0.22208077992711747,83.77358490566037,0.7561601038649678,0.12,4.995066821070679e-05,61.84983205795288,124.64486145973206
3,0.579014425679129,0.19632382782138125,90.062893081761,0.4461489603109658,0.24,4.980286753286195e-05,62.027406454086304,186.67226791381836
4,0.37134050593084217,0.1579183850969587,88.80503144654088,0.43532458156812937,0.36,4.955718126821722e-05,61.49775719642639,248.17002511024475
5,0.3215897771320781,0.11238354170808987,90.56603773584905,0.3011970007745549,0.48,4.9214579028215776e-05,61.54826474189758,309.71828985214233
6,0.26054196622298686,0.09213714362407217,89.30817610062893,0.3715470392932184,0.6,4.877641290737884e-05,60.947561740875244,370.6658515930176
7,0.2543224236946933,0.07649021717358609,89.68553459119497,0.43464912466239186,0.6447213595499958,4.8244412147206284e-05,61.36114144325256,432.02699303627014
8,0.266868763014066,0.05947534698156678,92.95597484276729,0.2707500921515748,0.6632455532033675,4.762067631165049e-05,61.22562599182129,493.25261902809143
9,0.2254280393791138,0.06935513399693431,91.44654088050315,0.31385229653446006,0.6774596669241483,4.6907667001096584e-05,61.31326627731323,554.5658853054047
10,0.13905817061206516,0.047847291530699144,88.55345911949685,0.3803289595642127,0.6894427190999916,4.610819813755037e-05,61.47338891029358,616.0392742156982
11,0.1192015639069129,0.05351846987305551,91.06918238993711,0.2900320344825741,0.7,4.5225424859373677e-05,61.59838032722473,677.637654542923
12,0.1412601361516863,0.03595472129099831,94.0880503144654,0.2710384297504788,0.7095445115010333,4.426283106939472e-05,61.3626389503479,739.0002934932709
13,0.08957640445620126,0.033933469493474276,93.08176100628931,0.28869880438258405,0.7183215956619924,4.322421568553528e-05,61.8889684677124,800.8892619609833
14,0.11030480764540178,0.03158251151480541,94.33962264150944,0.2138411663583247,0.7264911064067352,4.211367764821721e-05,62.276686906814575,863.1659488677979
15,0.06885150151460298,0.029058681401823248,91.82389937106919,0.3005899721206515,0.7341640786499873,4.0935599743717234e-05,61.951622009277344,925.1175708770752
16,0.09218784498183855,0.028603923350230466,92.32704402515724,0.28281329335004557,0.7414213562373095,3.969463130731183e-05,61.98832297325134,987.1058938503265
17,0.06576501768158406,0.022760657574601318,90.56603773584905,0.3779713430747506,0.7483239697419133,3.839566987447491e-05,61.53180003166199,1048.6376938819885
18,0.08271550149799381,0.023699200341516003,91.82389937106919,0.27774959935602966,0.7549193338482967,3.7043841852542874e-05,61.39561748504639,1110.033311367035
19,0.04982337704859674,0.017260250017731165,91.44654088050315,0.3149994275665085,0.761245154965971,3.564448228912681e-05,61.57094359397888,1171.6042549610138
20,0.050694604057400505,0.013858287029766611,91.82389937106919,0.30515884562970313,0.7673320053068151,3.420311381711694e-05,62.444480180740356,1234.0487351417542
21,0.05578065471372054,0.014922674878367357,92.95597484276729,0.2728245296512614,0.7732050807568878,3.272542485937368e-05,62.30657386779785,1296.355309009552
22,0.021788097996435756,0.014867318052874536,93.20754716981132,0.32150057880768146,0.7788854381999832,3.121724717912136e-05,61.955674171447754,1358.3109831809998
23,0.037197716194395054,0.014829571102270666,93.08176100628931,0.2934126327870763,0.7843908891458578,2.9684532864643112e-05,62.012014627456665,1420.3229978084564
24,0.03997682628212307,0.01081640846381078,92.70440251572327,0.2795019608060829,0.7897366596101028,2.8133330839107605e-05,62.57285809516907,1482.8958559036255
25,0.048861327298384695,0.014386901655709562,92.57861635220125,0.30473900343378774,0.7949358868961793,2.6569762988232828e-05,61.94450116157532,1544.8403570652008
26,0.015998728957017695,0.01191649556739674,92.45283018867924,0.39889305451128165,0.8,2.499999999999999e-05,62.074627161026,1606.9149842262268
27,0.026560344016987224,0.008920038352977028,91.69811320754717,0.34189543440726994,0.804939015319192,2.3430237011767157e-05,62.16389608383179,1669.0788803100586
28,0.02205436453056921,0.011096021868478584,92.70440251572327,0.31158954287959206,0.8097617696340302,2.1866669160892387e-05,62.37078785896301,1731.4496681690216
29,0.0165018464334081,0.016071564679471205,93.58490566037736,0.2990467382735369,0.8144761058952722,2.0315467135356877e-05,62.38384437561035,1793.833512544632
30,0.011860615197255522,0.010872337292423663,92.83018867924528,0.29488980769107004,0.8190890230020664,1.878275282087862e-05,61.64936447143555,1855.4828770160675
31,0.009188909816546175,0.008202054461806404,92.57861635220125,0.3274190499667748,0.823606797749979,1.7274575140626315e-05,62.327552318573,1917.8104293346405
32,0.023872523360092154,0.006575306742071954,90.44025157232704,0.4013024902985489,0.8280350850198276,1.5796886182883053e-05,61.7948317527771,1979.6052610874176
33,0.013566821695980141,0.007215177576171653,90.56603773584905,0.44547689233688287,0.832379000772445,1.4355517710873178e-05,61.748141050338745,2041.3534021377563
34,0.008655386597953965,0.005439278451079617,91.06918238993711,0.4106898982054554,0.8366431913239847,1.295615814745711e-05,61.39619255065918,2102.7495946884155
35,0.014323592501958566,0.004829896060388764,90.94339622641509,0.41519863301335136,0.8408318915758459,1.1604330125525074e-05,61.36254072189331,2164.112135410309
36,0.020680232723100985,0.0059113842815312805,90.94339622641509,0.42115642805907555,0.8449489742783178,1.030536869268817e-05,62.00433015823364,2226.1164655685425
37,0.010834179212498402,0.005256655874272466,91.19496855345912,0.4087737116721837,0.8489979919597747,9.064400256282752e-06,61.96680927276611,2288.0832748413086
